COMUNA;TELEFONO;VIVIENDA;PARED;PISO;ENERGIA;ALCANTA;GAS;BASURA;ACUEDUC;ESTRATO;ELIMBASURA;THOGAR;TENEVIV;USOSANI;USANITAR;DUCHA;AGUA;LLEGA;SUMINIS;PREPARAN;COCINA;COCINAN;ALUMBRA;USOTELE;NEVERA;LAVADORA;TVCOLOR;TVCABLE;CALENTA;HORNO;AIRE;COMPUTADOR;MOTO;AUTO1;SEXO;FECHANTO;PARENTES;ESTCIVIL;CONYUVIVE;DISCAPA;CARNET;EMBARAZA;ASISTE;TIPOESTA;GRADO;NIVEL;INGRESOS;PERCIBE;PUNTAJE
1;1;1;1;3;1;1;2;1;1;1;1;1;3;1;1;1;1;1;1;1;1;3;1;1;1;2;1;2;2;2;2;2;2;2;1;12/01/2010;4;5;0;0;0;2;2;0;0;0;0;2;33.44
1;1;1;1;3;1;1;2;1;1;1;1;1;3;1;1;1;1;1;1;1;1;3;1;1;1;2;1;1;2;2;2;2;2;2;2;28/09/1977;1;5;0;0;3;2;2;0;6;2;496000;1;45.34
1;1;1;1;3;1;1;2;1;1;1;1;1;3;1;1;1;1;1;1;1;1;3;1;1;1;2;1;1;2;2;2;2;2;2;1;30/10/1990;6;5;0;0;4;2;1;4;6;2;0;2;45.34
1;1;1;1;3;1;1;2;1;1;1;1;1;3;1;1;1;1;1;1;1;1;3;1;1;1;2;1;1;2;2;2;2;2;2;2;27/04/2013;3;5;0;0;3;2;2;0;0;0;24000;1;45.34
1;1;1;1;3;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;1;1;1;2;1;2;2;2;2;2;2;2;1;30/04/1972;1;2;2;0;3;2;2;0;5;1;496000;1;46.66
1;1;1;1;3;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;1;1;1;2;1;2;2;2;2;2;2;2;2;29/04/1975;2;2;1;0;3;1;2;0;5;1;0;2;46.66
1;1;1;1;3;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;1;1;1;2;1;2;2;2;2;2;2;2;1;23/10/1996;3;5;0;0;3;2;1;4;2;2;0;2;46.66
1;1;1;1;2;1;1;2;1;1;2;1;1;1;1;1;1;1;1;1;1;1;3;1;1;2;2;1;2;2;2;2;2;2;2;2;25/09/1988;1;5;0;0;0;2;2;0;2;1;200000;1;39.1
1;1;1;1;3;1;1;2;1;1;1;1;1;4;1;1;1;1;1;1;1;1;3;1;1;2;2;1;2;2;2;2;2;2;2;2;28/09/1964;1;5;0;6;4;1;2;0;5;1;60000;1;31.38
1;1;1;1;3;1;1;2;1;1;1;1;1;4;1;1;1;1;1;1;1;1;3;1;1;2;2;1;2;2;2;2;2;2;2;1;22/01/1986;7;1;3;0;3;2;2;0;6;2;496000;1;31.38
1;1;1;1;3;1;1;2;1;1;1;1;1;4;1;1;1;1;1;1;1;1;3;1;1;2;2;1;2;2;2;2;2;2;2;2;7/05/1990;3;1;2;0;3;2;2;0;6;2;0;2;31.38
1;1;1;1;3;1;1;2;1;1;1;1;1;4;1;1;1;1;1;1;1;1;3;1;1;2;2;1;2;2;2;2;2;2;2;2;14/03/2010;4;5;0;0;0;2;2;0;0;0;0;2;31.38
1;1;1;1;3;1;1;2;1;1;1;1;1;4;1;1;1;1;1;1;1;1;3;1;1;2;2;1;2;2;2;2;2;2;2;1;21/03/2014;4;5;0;0;0;2;2;0;0;0;0;2;31.38
1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;2;1;2;2;2;2;2;2;2;2;12/03/1963;1;2;2;0;3;1;2;0;1;1;496000;1;12.7
1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;2;1;2;2;2;2;2;2;2;1;14/06/1961;2;2;1;0;3;2;2;0;1;1;0;2;12.7
1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;2;1;2;2;2;2;2;2;2;2;16/11/1989;3;5;0;0;4;2;1;4;5;2;0;2;12.7
1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;2;1;2;2;2;2;2;2;2;2;2/07/1991;3;5;0;0;0;1;2;0;6;2;0;2;12.7
1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;2;1;2;2;2;2;2;2;2;1;3/04/1993;3;5;0;0;0;2;2;0;3;1;0;2;12.7
1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;2;1;2;2;2;2;2;2;2;1;31/05/2008;4;5;0;0;0;2;2;0;0;0;0;2;12.7
1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;2;1;2;2;2;2;2;2;2;1;22/02/1996;11;5;0;0;0;2;2;0;3;1;0;2;12.7
1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;2;1;2;2;2;2;2;2;2;2;26/04/2010;4;5;0;0;0;2;2;0;0;0;0;2;12.7
1;1;1;1;2;1;1;1;1;1;1;1;1;3;1;1;1;1;1;1;1;1;2;1;1;1;2;1;2;2;2;2;2;2;2;1;28/05/1932;1;2;2;0;3;2;2;0;5;1;496000;1;34.41
1;1;1;1;2;1;1;1;1;1;1;1;1;3;1;1;1;1;1;1;1;1;2;1;1;1;2;1;2;2;2;2;2;2;2;2;5/12/1943;2;2;1;0;3;1;2;0;2;1;0;2;34.41
1;1;1;1;2;1;1;1;1;1;1;1;1;3;1;1;1;1;1;1;1;1;2;1;1;1;2;1;2;2;2;2;2;2;2;1;22/02/1978;3;5;0;7;3;2;2;0;0;0;0;2;34.41
1;1;1;1;2;1;1;1;1;1;1;1;1;3;1;1;1;1;1;1;1;1;2;1;1;1;2;1;2;2;2;2;2;2;2;2;6/06/1970;3;5;0;0;0;2;2;0;5;1;0;2;34.41
1;1;1;1;2;1;1;1;1;1;1;1;1;3;1;1;1;1;1;1;1;1;2;1;1;1;2;1;2;2;2;2;2;2;2;1;3/10/1971;3;5;0;0;0;2;2;0;5;1;496000;1;34.41
1;1;1;1;3;1;1;2;1;1;2;1;1;1;1;1;1;1;1;1;1;1;3;1;1;1;1;1;2;2;2;2;2;2;2;1;12/06/1974;1;1;2;0;4;2;2;0;5;1;496000;1;44.45
1;1;1;1;3;1;1;2;1;1;2;1;1;1;1;1;1;1;1;1;1;1;3;1;1;1;1;1;2;2;2;2;2;2;2;2;8/11/1979;2;1;1;0;4;1;2;0;6;2;0;2;44.45
1;1;1;1;3;1;1;2;1;1;2;1;1;1;1;1;1;1;1;1;1;1;3;1;1;1;1;1;2;2;2;2;2;2;2;2;18/02/1999;3;5;0;0;0;2;1;4;4;1;0;2;44.45
1;1;1;1;3;1;1;2;1;1;2;1;1;1;1;1;1;1;1;1;1;1;3;1;1;1;1;1;2;2;2;2;2;2;2;1;6/04/2005;3;5;0;0;0;2;2;0;0;0;0;2;44.45
1;1;1;1;3;1;1;2;1;1;2;1;1;3;1;1;1;1;1;1;1;1;3;1;1;1;1;1;2;2;2;2;2;2;2;1;17/11/1941;1;3;0;0;4;2;2;0;5;1;496000;1;19.97
1;1;1;1;3;1;1;2;1;1;2;1;1;3;1;1;1;1;1;1;1;1;3;1;1;1;1;1;2;2;2;2;2;2;2;2;27/10/1979;3;3;0;0;4;1;2;0;2;2;0;2;19.97
1;1;1;1;3;1;1;2;1;1;2;1;1;3;1;1;1;1;1;1;1;1;3;1;1;1;1;1;2;2;2;2;2;2;2;1;26/12/1996;4;5;0;0;0;2;1;4;5;1;0;2;19.97
1;1;1;1;3;1;1;2;1;1;2;1;1;3;1;1;1;1;1;1;1;1;3;1;1;1;1;1;2;2;2;2;2;2;2;1;19/01/1999;4;5;0;0;4;2;1;4;3;1;0;2;19.97
1;1;1;1;3;1;1;2;1;1;2;1;1;3;1;1;1;1;1;1;1;1;3;1;1;1;1;1;2;2;2;2;2;2;2;1;29/07/2005;4;5;0;0;4;2;1;2;0;0;0;2;19.97
1;1;1;1;3;1;1;2;1;1;2;1;1;4;1;1;1;1;1;1;1;1;3;1;1;1;1;1;2;2;1;2;2;2;2;1;6/06/1987;1;2;2;0;3;2;2;0;2;2;496000;1;50.76
1;1;1;1;3;1;1;2;1;1;2;1;1;4;1;1;1;1;1;1;1;1;3;1;1;1;1;1;2;2;1;2;2;2;2;2;31/05/1982;2;2;1;0;3;1;2;0;6;2;0;2;50.76
1;1;1;1;3;1;1;2;1;1;2;1;1;4;1;1;1;1;1;1;1;1;3;1;1;1;1;1;2;2;1;2;2;2;2;2;4/06/2009;3;5;0;0;3;2;2;0;0;0;0;2;50.76
1;1;1;1;3;1;1;2;1;1;2;1;1;4;1;1;1;1;1;1;1;1;1;1;1;1;2;1;2;2;2;2;2;2;2;2;1/03/1960;1;2;0;0;4;1;2;0;1;1;0;2;49.55
1;1;1;1;3;1;1;2;1;1;2;1;1;4;1;1;1;1;1;1;1;1;1;1;1;1;2;1;2;2;2;2;2;2;2;1;4/04/1986;3;5;0;0;4;2;2;0;6;2;0;2;49.55
1;2;2;1;3;2;2;2;1;2;2;1;1;1;0;0;2;9;0;0;0;0;0;4;0;2;2;2;2;2;2;2;2;2;2;2;10/10/1960;1;5;0;0;0;2;2;0;3;1;120000;1;12.24
1;2;1;1;3;1;1;2;1;1;2;1;2;4;2;1;1;1;1;1;1;2;1;2;0;1;2;2;2;2;2;2;2;2;2;2;1/03/1971;1;5;0;0;0;1;2;0;5;1;30000;1;12.89
1;2;1;1;3;1;1;2;1;1;2;1;2;4;2;1;1;1;1;1;1;2;1;2;0;1;2;2;2;2;2;2;2;2;2;2;17/03/1995;3;5;0;0;0;2;2;0;1;1;0;2;12.89
1;2;1;1;3;1;1;2;1;1;2;1;2;4;2;1;1;1;1;1;1;2;1;2;0;1;2;2;2;2;2;2;2;2;2;1;2/12/1996;3;5;0;0;0;2;2;0;0;0;0;2;12.89
1;2;1;1;3;1;1;2;1;1;2;1;2;4;2;1;1;1;1;1;1;2;1;2;0;1;2;2;2;2;2;2;2;2;2;1;2/06/2005;3;5;0;0;0;2;2;0;0;0;0;2;12.89
1;2;1;1;3;1;1;2;1;1;2;1;2;4;2;1;1;1;1;1;1;2;1;2;0;1;2;2;2;2;2;2;2;2;2;1;23/11/1988;11;5;0;0;4;2;2;0;3;1;0;2;12.89
1;2;1;1;3;1;1;2;1;1;2;1;2;4;2;1;1;1;1;1;1;2;1;2;0;1;2;2;2;2;2;2;2;2;2;1;19/03/2012;4;5;0;0;0;2;2;0;0;0;0;2;12.89
1;2;1;1;3;1;1;2;1;1;2;1;2;4;2;1;1;1;1;1;1;2;1;1;0;2;2;2;2;2;2;2;2;2;2;1;26/12/1974;1;1;0;0;4;2;2;0;5;1;35000;1;43.48
1;1;1;1;2;1;1;2;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;30/07/1971;1;1;2;0;4;1;2;0;1;1;0;2;46.74
1;1;1;1;2;1;1;2;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;1;13/02/1960;2;1;1;0;4;2;2;0;3;1;80000;1;46.74
1;1;1;1;3;1;1;2;1;1;2;1;1;3;1;1;1;1;1;1;1;1;3;1;1;1;2;1;2;2;2;2;2;2;2;1;9/05/1978;1;2;0;0;3;2;2;0;6;2;513000;1;60.78
1;1;1;1;1;1;1;2;1;1;2;1;1;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;2;2;2;2;2;1;17/12/1973;1;2;2;0;3;2;2;0;5;1;497000;1;69.63
1;1;1;1;1;1;1;2;1;1;2;1;1;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;2;2;2;2;2;2;9/10/1969;2;2;1;0;3;2;2;0;1;2;0;2;69.63
1;1;1;1;3;1;1;2;1;1;2;1;1;1;1;1;1;1;1;1;1;1;3;1;1;1;1;1;2;2;2;2;2;2;2;2;19/03/1924;1;5;0;5;4;1;2;0;2;1;0;2;35.55
1;1;1;1;3;1;1;2;1;1;2;1;1;1;1;1;1;1;1;1;1;1;3;1;1;1;1;1;2;2;2;2;2;2;2;1;20/11/1966;4;5;0;0;4;2;2;0;6;2;497000;1;35.55
1;1;1;1;3;1;1;2;1;1;2;1;1;4;1;1;1;1;1;1;1;1;3;1;1;1;2;1;1;2;2;2;1;1;2;2;3/11/1934;1;3;0;0;4;1;2;0;4;1;0;2;35.31
1;1;1;1;3;1;1;2;1;1;2;1;1;4;1;1;1;1;1;1;1;1;3;1;1;1;2;1;1;2;2;2;1;1;2;2;24/03/1973;3;2;3;0;3;1;2;0;6;2;513000;1;35.31
1;1;1;1;3;1;1;2;1;1;2;1;1;4;1;1;1;1;1;1;1;1;3;1;1;1;2;1;1;2;2;2;1;1;2;1;7/10/1971;7;2;2;0;3;2;2;0;4;1;513000;1;35.31
1;1;1;1;3;1;1;2;1;1;2;1;1;4;1;1;1;1;1;1;1;1;3;1;1;1;2;1;1;2;2;2;1;1;2;2;16/10/1996;4;5;0;0;3;2;1;4;2;2;0;2;35.31
1;1;1;1;3;1;1;2;1;1;2;1;1;4;1;1;1;1;1;1;1;1;3;1;1;1;2;1;1;2;2;2;1;1;2;1;16/06/2014;14;5;0;0;3;2;2;0;0;0;0;2;35.31
1;1;1;1;2;1;1;2;1;1;2;1;1;4;1;1;1;1;1;1;1;1;3;1;1;2;2;1;2;2;2;2;2;2;2;1;28/07/1981;1;1;2;0;3;2;2;0;5;2;600000;1;56.53
1;1;1;1;2;1;1;2;1;1;2;1;1;4;1;1;1;1;1;1;1;1;3;1;1;2;2;1;2;2;2;2;2;2;2;2;5/05/1985;2;1;1;0;3;2;1;6;2;3;0;2;56.53
1;2;1;1;3;1;1;2;1;1;1;1;1;3;1;1;1;1;1;1;2;1;1;1;0;2;2;1;2;2;2;2;2;2;2;2;13/03/1965;1;3;0;0;4;1;2;0;2;2;0;2;19.75
1;2;1;1;3;1;1;2;1;1;1;1;1;3;1;1;1;1;1;1;2;1;1;1;0;2;2;1;2;2;2;2;2;2;2;2;26/06/1991;3;5;0;0;4;2;2;0;1;2;0;2;19.75
1;2;1;1;3;1;1;2;1;1;1;1;1;3;1;1;1;1;1;1;2;1;1;1;0;2;2;1;2;2;2;2;2;2;2;1;2/01/1997;3;5;0;0;4;2;1;4;1;2;0;2;19.75
1;2;1;1;3;1;1;2;1;1;1;1;1;3;1;1;1;1;1;1;2;1;1;1;0;2;2;1;2;2;2;2;2;2;2;1;15/12/2000;3;5;0;0;4;2;2;0;1;1;0;2;19.75
1;2;1;1;3;1;1;2;1;1;1;1;1;3;1;1;1;1;1;1;2;1;1;1;0;2;2;1;2;2;2;2;2;2;2;1;19/11/2004;3;5;0;0;4;2;2;0;0;0;0;2;19.75
1;2;1;1;3;1;1;2;1;1;1;1;1;3;1;1;1;1;1;1;2;1;1;1;0;2;2;1;2;2;2;2;2;2;2;1;28/04/2012;4;5;0;0;0;2;2;0;0;0;0;2;19.75
1;2;1;1;3;1;1;2;1;1;1;1;1;3;1;1;1;1;1;1;2;1;1;1;0;2;2;1;2;2;2;2;2;2;2;2;16/01/2011;4;5;0;0;0;2;2;0;0;0;0;2;19.75
1;2;1;1;3;1;1;2;1;1;1;1;1;3;1;1;1;1;1;1;2;1;1;1;0;2;2;1;2;2;2;2;2;2;2;1;2/07/2013;4;5;0;0;3;2;2;0;0;0;0;2;19.75
1;1;1;1;2;1;1;2;1;1;2;1;1;3;1;1;1;1;1;1;2;1;3;1;1;1;2;1;2;2;2;2;2;2;2;2;25/08/1964;1;5;0;0;4;2;2;0;2;2;0;2;51.54
1;1;1;1;2;1;1;2;1;1;2;1;1;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;1;2;2;1;9/02/1970;1;2;2;0;4;2;2;0;3;1;150000;1;38.11
1;1;1;1;2;1;1;2;1;1;2;1;1;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;1;2;2;2;16/10/1968;2;2;1;0;4;1;2;0;5;1;0;2;38.11
1;1;1;1;2;1;1;2;1;1;2;1;1;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;1;2;2;2;20/07/1988;3;5;0;0;4;2;2;0;6;2;0;2;38.11
1;1;1;1;2;1;1;2;1;1;2;1;1;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;1;2;2;2;20/11/1990;3;5;0;0;4;1;2;0;6;2;0;2;38.11
1;1;1;1;2;1;1;2;1;1;2;1;1;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;1;2;2;2;27/07/1997;3;5;0;0;4;2;1;4;1;2;0;1;38.11
1;1;1;1;2;1;1;2;1;1;2;1;1;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;1;2;2;2;19/09/1998;3;5;0;0;4;2;1;4;5;1;0;1;38.11
1;1;1;1;2;1;1;2;1;1;2;1;1;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;1;2;2;2;13/06/2008;4;5;0;0;4;2;2;0;0;0;0;2;38.11
1;1;1;1;2;1;1;2;1;1;2;1;1;2;1;1;1;1;1;1;1;1;1;1;1;2;2;1;2;2;2;2;2;2;2;1;18/11/1980;1;5;0;0;4;2;2;0;4;1;450000;1;55.27
1;1;1;1;3;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;2;1;1;2;1;1;2;2;2;2;2;2;2;2;12/08/1988;1;1;0;0;4;2;2;0;4;2;0;2;55.43
1;1;1;1;2;1;1;2;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;2;2;2;2;2;2;1;25/04/1981;1;1;2;0;3;2;2;0;4;2;220000;1;53.69
1;1;1;1;2;1;1;2;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;2;2;2;2;2;2;2;22/02/1987;2;1;1;0;3;1;2;0;6;2;0;2;53.69
1;1;1;1;2;1;1;2;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;2;2;2;2;2;2;1;9/06/2009;3;5;0;0;3;2;2;0;0;0;0;2;53.69
1;1;1;1;3;1;1;2;1;1;2;1;1;3;1;1;1;1;1;1;1;1;1;1;1;1;2;1;2;2;2;2;2;2;2;2;23/05/1948;1;2;0;0;3;1;2;0;3;1;200000;1;41.73
1;1;1;1;3;1;1;2;1;1;2;1;1;3;1;1;1;1;1;1;1;1;1;1;1;1;2;1;2;2;2;2;2;2;2;1;29/11/1950;13;4;0;0;0;2;2;0;1;1;150000;1;41.73
1;1;1;1;2;1;1;2;1;1;2;1;1;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;1;1;2;2;2/10/1969;1;3;0;0;3;1;2;0;4;2;250000;1;35.73
1;1;1;1;2;1;1;2;1;1;2;1;1;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;1;1;2;2;10/08/1990;3;5;0;0;4;2;1;4;4;2;0;2;35.73
1;1;1;1;2;1;1;2;1;1;2;1;1;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;1;1;2;2;22/08/1988;3;5;0;0;4;2;2;0;4;2;0;2;35.73
1;1;1;1;2;1;1;2;1;1;2;1;1;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;1;1;2;1;10/03/1993;3;5;0;0;3;2;2;0;5;2;0;2;35.73
1;1;1;1;2;1;1;2;1;1;2;1;1;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;1;1;2;1;23/10/1995;3;5;0;0;3;2;1;4;4;1;0;1;35.73
1;1;1;1;2;1;1;2;1;1;2;1;1;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;1;1;2;2;18/07/1998;3;5;0;0;3;2;1;4;5;1;0;1;35.73
1;1;1;1;2;1;1;2;1;1;2;1;1;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;1;1;2;2;21/04/2001;3;5;0;0;3;2;1;4;2;1;0;1;35.73
1;1;1;1;2;1;1;2;1;1;2;1;1;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;1;1;2;2;28/04/2004;4;5;0;0;4;2;1;4;0;0;0;2;35.73
1;1;1;1;2;1;1;2;1;1;2;1;1;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;1;1;2;2;15/12/2008;4;5;0;0;4;2;2;0;0;0;0;2;35.73
1;1;1;1;2;1;1;2;1;1;2;1;1;3;1;1;1;1;1;1;1;1;3;1;1;1;1;1;1;2;2;2;1;2;2;2;30/03/1967;1;1;2;0;3;1;2;0;6;2;0;1;48.34
1;1;1;1;2;1;1;2;1;1;2;1;1;3;1;1;1;1;1;1;1;1;3;1;1;1;1;1;1;2;2;2;1;2;2;1;27/09/1961;2;1;1;0;3;2;2;0;5;1;0;2;48.34
1;1;1;1;2;1;1;2;1;1;2;1;1;3;1;1;1;1;1;1;1;1;3;1;1;1;1;1;1;2;2;2;1;2;2;2;3/05/1935;5;3;0;0;3;1;2;0;4;1;0;2;48.34
1;1;1;1;2;1;1;2;1;1;2;1;1;3;1;1;1;1;1;1;1;1;3;1;1;1;1;1;1;2;2;2;1;2;2;2;27/12/1989;3;5;0;0;3;2;1;6;6;2;0;2;48.34
1;1;1;1;1;1;1;2;1;1;2;1;1;3;1;1;1;1;1;1;1;1;3;1;1;1;1;1;1;2;2;2;2;2;2;2;4/07/1965;1;3;0;0;1;1;2;0;6;2;0;2;34.09
1;1;1;1;1;1;1;2;1;1;2;1;1;3;1;1;1;1;1;1;1;1;3;1;1;1;1;1;1;2;2;2;2;2;2;2;26/01/2004;3;5;0;0;1;2;1;2;0;0;0;2;34.09
1;1;1;1;1;1;1;2;1;1;2;1;1;3;1;1;1;1;1;1;1;1;3;1;1;1;1;1;1;2;2;2;2;2;2;1;8/09/1994;3;5;0;0;1;2;2;0;5;1;0;2;34.09
1;1;1;1;1;1;1;2;1;1;2;1;1;3;1;1;1;1;1;1;1;1;3;1;1;1;1;1;1;2;2;2;2;2;2;1;6/03/1996;3;5;0;0;1;2;1;4;0;0;0;2;34.09
1;1;1;1;1;1;1;2;1;1;2;1;1;3;1;1;1;1;1;1;1;1;3;1;1;1;1;1;1;2;2;2;2;2;2;2;19/04/1998;3;5;0;0;1;2;1;4;5;1;0;2;34.09
1;1;1;1;1;1;1;2;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;2;2;2;2;2;2;2;1;1/01/1979;1;1;0;0;3;2;2;0;5;1;496900;1;67.23
1;1;1;1;3;1;1;2;1;1;2;1;1;3;1;1;1;1;1;1;1;1;1;1;1;1;2;1;2;2;2;2;2;2;2;2;11/06/1941;1;5;0;2;4;1;2;0;0;0;150000;1;34.6
1;1;1;1;2;1;1;2;1;1;2;1;1;3;1;1;1;1;1;1;1;1;1;1;1;1;2;1;2;2;2;2;2;2;2;2;22/03/1956;1;5;0;0;4;1;2;0;0;0;200000;1;46.73
1;1;1;1;3;1;1;2;1;1;2;1;1;3;1;1;1;1;1;1;1;1;3;1;1;1;2;1;2;2;2;2;2;2;2;1;10/08/1940;1;1;2;0;4;2;2;0;3;1;150000;1;39.84
1;1;1;1;3;1;1;2;1;1;2;1;1;3;1;1;1;1;1;1;1;1;3;1;1;1;2;1;2;2;2;2;2;2;2;2;25/09/1953;2;1;1;0;3;1;2;0;3;1;0;2;39.84
1;1;1;1;3;1;1;2;1;1;2;1;1;3;1;1;1;1;1;1;1;1;3;1;1;1;2;1;2;2;2;2;2;2;2;1;8/02/1989;3;1;5;0;3;2;2;0;4;1;0;2;39.84
1;1;1;1;3;1;1;2;1;1;2;1;1;3;1;1;1;1;1;1;1;1;3;1;1;1;2;1;2;2;2;2;2;2;2;1;31/12/1994;3;5;0;0;3;2;1;4;4;2;0;2;39.84
1;1;1;1;3;1;1;2;1;1;2;1;1;3;1;1;1;1;1;1;1;1;3;1;1;1;2;1;2;2;2;2;2;2;2;2;15/08/1997;7;1;3;0;0;2;2;0;6;2;0;2;39.84
1;1;1;1;3;1;1;2;1;1;2;1;1;1;1;1;1;1;1;1;1;1;3;1;1;1;2;1;1;2;2;2;2;2;2;1;17/11/1987;1;1;2;0;3;2;2;0;4;1;496900;1;46.17
1;1;1;1;3;1;1;2;1;1;2;1;1;1;1;1;1;1;1;1;1;1;3;1;1;1;2;1;1;2;2;2;2;2;2;2;10/12/1987;2;1;1;0;4;1;2;0;6;2;0;2;46.17
1;1;1;1;3;1;1;2;1;1;2;1;1;1;1;1;1;1;1;1;1;1;3;1;1;1;2;1;1;2;2;2;2;2;2;1;11/10/2006;3;5;0;0;3;2;1;2;0;0;0;2;46.17
1;1;1;1;3;1;1;2;1;1;1;1;1;3;1;1;1;1;1;1;1;1;1;1;1;2;2;1;1;2;2;2;2;2;2;2;29/11/1979;1;1;0;0;4;1;2;0;2;2;0;2;45.1
1;1;1;1;3;1;1;2;1;1;1;1;1;3;1;1;1;1;1;1;1;1;1;1;1;2;2;1;1;2;2;2;2;2;2;1;2/12/1999;3;5;0;0;4;2;1;4;1;1;0;2;45.1
1;1;1;4;3;1;1;2;1;1;2;1;1;2;1;1;1;1;1;1;1;1;1;1;1;2;2;1;1;2;2;2;2;2;2;2;27/04/1955;1;3;0;0;4;1;2;0;5;1;60000;1;33.41
1;1;1;4;3;1;1;2;1;1;2;1;1;2;1;1;1;1;1;1;1;1;1;1;1;2;2;1;1;2;2;2;2;2;2;2;17/08/1993;3;5;0;0;4;2;1;4;5;2;0;2;33.41
1;1;1;1;3;1;1;2;1;1;2;1;1;4;1;1;1;1;1;1;1;1;3;1;1;1;1;1;2;2;2;2;2;2;2;1;13/09/1947;1;1;2;0;4;2;2;0;1;2;80000;1;56.45
1;1;1;1;3;1;1;2;1;1;2;1;1;4;1;1;1;1;1;1;1;1;3;1;1;1;1;1;2;2;2;2;2;2;2;2;30/01/1955;2;1;1;0;4;1;2;0;1;2;0;2;56.45
1;1;1;1;3;1;1;2;1;1;1;1;1;3;1;1;1;1;1;1;1;1;3;1;1;1;1;1;2;2;2;2;2;2;2;1;31/08/1968;1;2;2;0;3;2;2;0;4;2;496900;1;41.61
